,DATE,STAR,LIKE,REVIEW
55,2020-1-21,별표 5개 만점에 1개를 받았습니다.,0,이렇게 보기 어렵고 다루기 힘든 금융어플은 또 처음보네요... 조잡하고.. 어플때매 금융업무하기싫어지는 경우는 또 처음..ㅜㅜ
56,2020-4-13,별표 5개 만점에 1개를 받았습니다.,4,최근 업데이트 이후 차트설정 다 날라감 차트를 재설정하여 저장하려고 해도 저장이 안되어 앱 종료후 다시 실행하면 차트설정 다시 해야 함 솔직히 별 하나도 아까움
57,2018-11-7,별표 5개 만점에 2개를 받았습니다.,5,어플 실행하고 종료해도 이 앱에서 배터리 사용중이라는 메세지가 계속뜨고 계좌이체할라고하니 계좌조회가 계속 안되서 결국 포기함.
58,2019-4-28,별표 5개 만점에 1개를 받았습니다.,9,모바일에서 왜 로그인하는 화면이 안뜨고 접속을 다시 시도 합니다 이렇게만 뜨고 실행이 안되네요 무슨 문제 일까요?
59,2019-6-27,별표 5개 만점에 1개를 받았습니다.,7,"체크카드 사용(실적확인, 사용내역 확인 등)이 불편하며 카드사용 내역 sms 신청 메뉴로 진입불가 등 사용하기 불편함"
60,2020-4-27,별표 5개 만점에 1개를 받았습니다.,0,"다운로드 않됨 잠깐만 움직임이 없으면 재접속으로 빙글빙글, , , 앱를 삭제하고 다시 다운로드 하는데 3시간째 빙글빙글 돌고 있음"
61,2019-3-25,별표 5개 만점에 1개를 받았습니다.,6,유치원생이 만든 앱이다 분틱.이평설정 바꿔놓으면 제 맘대로 원위치되고 무슨 업뎃을 맨날쳐하느라 속 뒤집어눟고 뭘 또 신규로 업뎃하라고 난리냐 이전버전이 백배좋았다 욕을 사정없이 하고픈데
62,2020-6-8,별표 5개 만점에 1개를 받았습니다.,6,접속이 계속 안되어 보유 계좌 종목 다른 증권사로 옮길려 해도 홈페이지도 접속이 안되네여...ㅡㅡ 심히 불편합니다
63,2020-9-4,별표 5개 만점에 1개를 받았습니다.,2,업데이트후 s10 5g모델! 해외선물 화면 아래부위가 빈공간으로나오네요. 평가손익이 자동으로 변화하도록해주세요!
64,2020-4-16,별표 5개 만점에 5개를 받았습니다.,8,"세로 화면에 매수,매도 회면에서 차트도 보이게 해주세요 다른 증권사 어플은 차트도 볼수 있는데 교보어플은 개선이 없어요"
65,2020-5-9,별표 5개 만점에 1개를 받았습니다.,5,이걸로 해외주식 됩니까? 환전 메뉴도 없고 해외주식누르니 이상한데로 가네요. 연합인포맥스? 여기가 뭐하는 곳입니까?
