,DATE,STAR,LIKE,REVIEW
109,2017-11-29,별표 5개 만점에 2개를 받았습니다.,6,하 거지같애 ㅅㅅㅣ발  주문할때마다 비번입력하리? 비번입력하느라 매도주문.정정.제대로 되는게없어 닝기리 이거업데이트하는새끼 아마주식안할듯. 키움좀 보고배워라   짜증나서 돈 다 빼버리기전에.   했거든 했거든 했거든 !!!
110,2017-10-26,별표 5개 만점에 3개를 받았습니다.,9,LG G2사용자입니다. 안드로이드 버전 4.4.2 어제 밤 앱을 업데이트하고 오늘 아침 처음 실행시켰더니 메인화면이 뜬 후 에러메시지상자가 나오고 앱이 종료되네요. 메시지내용은 아래와 같습니다. 애플리케이션이 예상치 않게 중지되었습니다. 다시 시도해주세요. 조치방법을 알려주세요.
111,2017-9-18,별표 5개 만점에 1개를 받았습니다.,1,요즘 왜 자꾸 간편인증 응답대기가 걸리나요? 응답대기중만 뜨고 다음화면이 안넘어가서 로그인이 안되네요.
112,2017-9-5,별표 5개 만점에 1개를 받았습니다.,7,로그인도 안되게 만들었네 로그인 빨리 만들어줘요. 매도 타이밍 늦었잖아요. 업데이트를 어떻게 한거야?
113,2017-11-9,별표 5개 만점에 3개를 받았습니다.,2,생큐
114,2017-7-15,별표 5개 만점에 1개를 받았습니다.,4,업데이트 하고는 접속도 안되네요ㅡ 쓰레기같은 어플 개발자 각성하세요
115,2017-7-15,별표 5개 만점에 3개를 받았습니다.,3,버젼처리 오류떠네요 새로 깔앗는데도 그러네요
116,2017-6-14,별표 5개 만점에 5개를 받았습니다.,4,CMA 잘 쓰고 있어요 항상 수수료 없이 이체할수있는게 최고의 장점같아요
117,2017-5-10,별표 5개 만점에 1개를 받았습니다.,7,아니 공인인증서 로그인 번호 잘못되었다길래 타은행 앱에서도 로그인을 몇번을 해봤는지 모르겠네요. 여전히 지금 정확한 비밀번호를 입력하고 있는데도 로그인이 안되면 주식거래를 어떻게 하라는겁니까?? 아 진짜 답답해죽겠네
118,2017-4-19,별표 5개 만점에 2개를 받았습니다.,1,업데이트하고나서부터 자꾸오류생겨서 종료돼요 업데이트안하면 접속이안되서 강제로했는데 해결좀해주세요 어후
119,2017-3-26,별표 5개 만점에 1개를 받았습니다.,3,아니 업데이트되고나서 로그인이 안되는건 주식거래를 하지말라는건가요??  업데이트는 자주되는데 좋은쪽이 아닌 않좋은쪽으로 바뀌는건 너무 최악이네요
120,2017-3-25,별표 5개 만점에 1개를 받았습니다.,0,로그인 거지같다. 상품이 좋으면 뭐해 로그인이 잘안되는데. 울화통 터져서 다른 증권앱으로 갈란다
121,2017-3-22,별표 5개 만점에 5개를 받았습니다.,2,늘 어플 잘쓰고 있습니다.. 근데 위젯이 업데이트 이후부터 안돼네요
122,2017-3-6,별표 5개 만점에 2개를 받았습니다.,4,7엣지 유저인데 몬 오류가 일케 많이 나나요 네트워크 불안이라 계속뜨고..무조건 다 공인인증까지 로그인해야하고..다른어플에 비해 넘 후지네요
123,2016-12-26,별표 5개 만점에 2개를 받았습니다.,6,스크린캡처 왜 막았어요? 엄청 불편합니다. 현재가는 메뉴에서 캡처 공유기능 있는데 다른 화면 캡처공유도 풀어주세요
124,2017-1-24,별표 5개 만점에 4개를 받았습니다.,6,잘 사용하고 잇는데요 옆에 작은 버튼? 누르면 창이 나오면서 최근종목 관심종목 등이 나오자나요? 그 최근종목 삭제 방법을 모르겟네요 알려주세여...
125,2017-1-17,별표 5개 만점에 2개를 받았습니다.,5,동영상 시청을 해야 가입을 하는데 자꾸 오류가 뜹니다 지웟다 깔아도 뜹니다 빨리 개선바랍니다
126,2016-10-3,별표 5개 만점에 5개를 받았습니다.,7,앱이 간단하기때문에 한번 설치해놓으면 다음2번째 부터의 접속이 아주 간단하고 아이디없이 선물 코스피 코스닥 외국인 등의 차트를 쉽게 알수있고 또한 관심종목 역시 아이디없이 현재가와 차트를 바로 볼수있고 매매시에 신속히 아이디와 비밀번호를 넣고 매매할수 있는 시스템이 정말 많은 배려를 한 앱이라 생각됨
127,2016-10-26,별표 5개 만점에 2개를 받았습니다.,3,만료기간 한참남았는데 인증서 폐기됐다고 뜨네요 공인인증서 가져오는거 일년에 한번 갱신하는거도  완전 귀찮은데...
128,2016-10-2,별표 5개 만점에 1개를 받았습니다.,4,로그인 화면 뜨기도 전에 어플 죽어버 려요 뱅킹 해야되는데 안되니 좀 황당 합니다.
129,2016-10-28,별표 5개 만점에 2개를 받았습니다.,5,비밀번호나 보안카드 입력할때 키보드 새로뜨는 그시간이 너무느리고 튕겨버리네요.. 황당합니다...
130,2016-10-26,별표 5개 만점에 3개를 받았습니다.,5,2017년 중순까지로 아주 잘되던 로그인이 왜 갑자기 안되는건가요..
131,2016-10-5,별표 5개 만점에 2개를 받았습니다.,1,앱 실행 후 관심종목만 클릭하면 앱이 멈추고 다운됩니다. 오류인지 버그인지 긴급확인 부탁드립니다.
132,2016-10-21,별표 5개 만점에 2개를 받았습니다.,3,빨리고쳐주세요 뱅킹써야해요ㅠ
133,2016-10-31,별표 5개 만점에 5개를 받았습니다.,6,간편인증 정말 간편하고 빨라서 너무 좋습니다^^
134,2016-9-2,별표 5개 만점에 3개를 받았습니다.,7,일단 공인인증서 로그인할때부터 조금씩 딜레이가 생깁니다. 비번치는데 창이 늦게뜬다던가 화면전환시에도 버벅돼요. 좀더 가벼웠으면 좋겠어요.
135,2016-8-18,별표 5개 만점에 2개를 받았습니다.,6,저번 앱에는 기업에 대한 자세한 정보가 있어 투자에 도움이되었으나 지금은없음. 또한 코스피.코스닥 종목을 한눈에 볼수있게 했으면 좋겠습니다
136,2016-10-21,별표 5개 만점에 3개를 받았습니다.,2,다른 은행 공인인증서 받기 가능했으면 해요 불편하네요 매번 인터넷으로 하라하니
137,2016-8-25,별표 5개 만점에 5개를 받았습니다.,2,한번 방문 할게요
138,2016-8-6,별표 5개 만점에 3개를 받았습니다.,4,전엔 안그랬는데 계좌이체 하려고보니 수수료가 나오는데 왜그런건가요? 모바일뱅킹만 이용해서 수수료가 나오는건가요? 실제계좌에 돈을 넣어야 다시 수수료가 면제되는건가요? 확인하시고 답글주세요..
139,2016-6-10,별표 5개 만점에 1개를 받았습니다.,4,키움증권같은경우는 매도후 금액을 2틀 안기다려도 바로 돈뺄수있는데 왜 메리츠는 2틀을 기다려야하나요... 너무 불편합니다...
140,2016-6-11,별표 5개 만점에 4개를 받았습니다.,3,누적 손익계산을 쉽게 보여줘요
141,2016-6-3,별표 5개 만점에 1개를 받았습니다.,3,이전 앱으로 다시해주세요  사용할수가없네요
142,2016-5-20,별표 5개 만점에 5개를 받았습니다.,3,입출금내역이나 계좌조회했을때 과거 출금사항의 내통장표시내용을 수정할 수 있으면 좋겠네요.. PC에서는 수정이 되던데 앱에서는 안되는거 같아서요
143,2016-5-19,별표 5개 만점에 1개를 받았습니다.,3,자꾸 꺼집니다. 그리고 주식거래창에서 체결강도는 어디서 볼수 있나요?
144,2016-5-10,별표 5개 만점에 5개를 받았습니다.,6,밝은 느낌이 눈에 쏙 들어오네.
145,2016-5-10,별표 5개 만점에 3개를 받았습니다.,1,계좌거래내역에 이전처럼 잔액 표시되게 해주세요 !!!!!!!
146,2016-5-9,별표 5개 만점에 5개를 받았습니다.,7,편리한 기능이 많아졌어요
147,2016-5-10,별표 5개 만점에 5개를 받았습니다.,2,잘쓸께요 ^^
148,2016-5-4,별표 5개 만점에 4개를 받았습니다.,2,깔끔하네요? 특히나  인증서로 로그인 되는 거 정밀 조으네요. ㅋㅋ
149,2016-5-1,별표 5개 만점에 5개를 받았습니다.,3,이전까지 있던 문제들을 다 수정하고 사용자의 눈높이에 맞춘 깔끔한 디스플레이 간단 조작과 한눈에 들어오는 시세변동들 아주 만족스럽군요
150,2016-5-1,별표 5개 만점에 5개를 받았습니다.,4,가끔씩 관심종목 현재가가 궁금했었는데 위젯기능이 있어서 좋네요. 화면도 넓어져서 보기 좋아요.
151,2016-5-9,별표 5개 만점에 5개를 받았습니다.,2,"기능적인 면, 디자인적인 면 모두 이전  버젼 대비 진일보되었네요"
152,2016-5-2,별표 5개 만점에 5개를 받았습니다.,0,"화면이 깔끔하고, 시원해서 좋습니다."
153,2016-4-29,별표 5개 만점에 5개를 받았습니다.,0,메리츠 굿!
154,2018-2-19,별표 5개 만점에 1개를 받았습니다.,0,앱 무결성검증에서  위조된 앱이라고 나오네요 .. 몇번을 다시 설치해도  동일증상   해결방안이있나요?
