,DATE,STAR,LIKE,REVIEW
28,2021-3-31,별표 5개 만점에 4개를 받았습니다.,1,잘 사용하고 있습니다. 리브앱도 같이 사용중인데 두 앱의 기능이 많이 중복되는 것 같기도 합니다. 상세하기는 스타뱅킹앱이 더 좋구요. KB금융그룹 관련 앱들이 많은데 어느 정도 통폐합이 되어야 하는 게 아닌가 싶네요. 아니면 각 앱들이 어떤 점에서 특화가 되어있는 건지 어떤 이점이 있는 건지 좀더 설명을 해주면 좋겠습니다.
29,2021-3-28,별표 5개 만점에 5개를 받았습니다.,1,KB국민은행 스타뱅킹은 오래전부터 사용하는 어플이라 익숙하고 사용하는데에 지장없이 편리합니다. 올해부터는 간편 로그인으로 빠르게 접속 가능한 점이 매우 좋습니다. 어플 로그인과 이체 시에도 방법이 더욱 간편하며 주로 금융상품 가입과 만기해지 또한 어렵지않아 나이드신 분들도 손쉽게 사용 가능하다고 느껴지네요~ 다만 계열사 어플이 세분화되어 사용 시마다 새로 켜서 접속하는 점이 조금 아쉽습니다.
30,2021-3-31,별표 5개 만점에 5개를 받았습니다.,1,타은행 어플도 사용해봤는데 저한테는 KB스타뱅킹이 편하고 잘맞아요. 속도도 빠른편이고 메뉴찾기도 편하고 금융상품 가입하는것도 쉬워서요. 계좌조회나 이체도 순식간에 가능하구요. 주거래은행이라 자주 이용하는데 앞으로도 애용할 거 같아요^^
31,2021-3-18,별표 5개 만점에 3개를 받았습니다.,1,"주거래로 사용하다보니 처음에 불편했던것들이 무뎌져서 익숙해졌지만 더 나은 kb스타뱅킹이 되기 위해선 이체시 타행의 경우 간단하면서 편리하지만 인증절차가 복잡하여 불편합니다 인증절차가 복잡한건 안전성때문일지도~ 모르지만 더 간편하면서 안전하고 편리했으면 좋겠어요 여러계좌들을 한눈에 볼수있고 관리할수는건 편한것 같아요 kb관련 리브메이트, 리브똑똑, 스타알림등의 앱들이 많아 하나의 앱에서 관리할수 있다면 휴대폰의 저장공간도 덜 차지하고 더 편리하지 않을까 싶어요 처음에는 관련앱을 다 깔았지만 자주 이용하는거 외엔 삭제하게되네요~ 더 나...전체 리뷰"
32,2021-3-21,별표 5개 만점에 4개를 받았습니다.,1,접속도 빨라지고 이체를 자주하는대 빠르고 간편하게 할수있어좋아요. 이제는 스마트폰으로 한번에 관리가 되니 언제 어디서든 편하고 좋아요. 지금까지 이상증상은 한번도 없어서 아직은 믿고 사용중입니다. 더욱 안전한 뱅킹이 되도록 노력해 주세요.
33,2021-3-25,별표 5개 만점에 5개를 받았습니다.,1,로그인방식이 여러개라 좋으며 내가보유하고있는 계좌들을 한꺼번에 볼수있다는 장점과 계좌내에 있는 잔액모으기 기능도 유용하게 잘 쓰고있습니다! 국민은행뱅킹은 작년에 처음 접했고 앞으로도 국민은행뱅킹만 쓸 예정😆편리하게 잘만들어진게 가장 큰장점인 어플!
34,2021-3-30,별표 5개 만점에 5개를 받았습니다.,1,"KB스타뱅킹 앱 잘 사용하고 있습니다. 공인인증서 없이 패턴이나 지문으로 로그인이 가능해 빠르게 이용할 수 있습니다. 입출금도 쉽고 이벤트도 자주해서 좋네요. 다만 스타뱅킹이나 리브똑똑, 리브메이트등 국민은행의 앱이 너무 많은것 같습니다."
35,2021-3-26,별표 5개 만점에 5개를 받았습니다.,1,국민은행이 앱이 여러개로 나뉘어서 불편하다는 사람들도 있는데 저는 오히려 좋아요. 목적에 따라 필요에 따라 설치하고 손쉽게 메뉴얼되어 있어서 사용하기 편리합니다. 관련 이벤트들도 많아서 만족합니다. KB스타뱅킹은 잔액 바로 볼수 있고 로그인도 간편해서 좋아요.
36,2021-3-29,별표 5개 만점에 5개를 받았습니다.,1,모바일 인증서로 편하게 로그인 할수있어 좋습니다. 메뉴구성도 깔끔하고 노란색상이 눈에 잘 들어오는 편입니다. 하지만 관련앱을 여러개 설치해야하는 부분은 너무 비추입니다.이부분이 개선 되기를 바라며 다른 부분들은 만족하며 사용중입니다.
37,2021-3-31,별표 5개 만점에 5개를 받았습니다.,1,국민은행 이용한지 정말 오래 되었는데요~ 지속적인 사용자 편의 업데이트가 주기적으로 이루어지고 있고 직관적으로 사용하기 편해서 좋습니다. 급여이체등으로 수수료 면제도 좋고 애착이 가는 어플이예요~~ 정말 국민은행 스타뱅킹 강추합니다~
