,DATE,STAR,LIKE,REVIEW
42,2021-2-24,별표 5개 만점에 1개를 받았습니다.,1,결제수단 계좌로 추가해서 문자로는 오픈뱅킹등록되었다고 왔는데 앱에서는 이미 삭제한 체크카드 결제수단만 나오고 결제하려할때도 안뜨네요 이러면 뭘 어떻게 쓰라는건지 ㅠ
43,2021-3-14,별표 5개 만점에 1개를 받았습니다.,0,계속 서버오류로 나오네요. 무슨 재시도 되지도 않는 재시도 버튼만... 결제도 못하고...
44,2021-4-2,별표 5개 만점에 1개를 받았습니다.,0,지꾸 죽어요. 좀 고쳐주세요. 사용을 할 수가 없네요.
45,2021-2-13,별표 5개 만점에 1개를 받았습니다.,2,간편결제 선택에 고민 많았었는데 이번에 페이코서 복합결제 없애버리면서 고민을 덜었다. 잘있어라 네이버페이로 간다
46,2021-2-24,별표 5개 만점에 1개를 받았습니다.,2,설치 후 로그인을 하니까 금융약관동의만 계속 다시나옵니다. 수없이 동의 후 확인을 눌러도. 지우고 새로 설치해도
47,2021-2-27,별표 5개 만점에 1개를 받았습니다.,1,핸드폰 다른 앱도 다 되고 심지어 페이코도 되는데 교통카드 부분만 누르면 오류 나서 교통카드 충전을 못하고 있어요ㅠ 너무 불편해요
48,2021-2-10,별표 5개 만점에 1개를 받았습니다.,1,계좌 등록이 안 돼요 왜 이러죠? 제가 몇 번을 했는데 자꾸 내부 시스템 에러라고 떠요 어제부터 계속 에러 언제까지 나는거죠;;
49,2021-2-26,별표 5개 만점에 3개를 받았습니다.,4,쿠폰 디자인 더 이상해졌네요.. 못봐줄 지경입니다. 그외에도 금융도 그렇고 카카오나 네이버페이 참고해야 겠어요. 그냥 늘어놓기만 하는...운수보는 것도 디자인 하나없이 생년월일 등등 입력하라고 하는데... 보고 싶은 생각이 사라지게 만드는....
50,2021-2-16,별표 5개 만점에 1개를 받았습니다.,3,충전으로 결제했다가 환불하니깐 포인트로 돌아와있어서 환급신청하니깐 환급수수료 500원이라니 뭔 날강도가 따로없네요
51,2021-2-25,별표 5개 만점에 1개를 받았습니다.,1,쿠폰...5만원 할인만 표시하지말고 *100만원* 이상 구매시라고 확실히 명시하시오! 고객을 우롱하시지 마시고! 가입하고 결제하려고 5만원 쿠폰보니 100만원 이상 구매시...ㅡㅡ
52,2021-2-24,별표 5개 만점에 1개를 받았습니다.,0,전자금융거래동의 100번은 누른거같은데 계속뜨네요. 21000원 충전해놨는데 쓰지도 못하고...하..
53,2021-2-21,별표 5개 만점에 1개를 받았습니다.,1,유심칩 잘되고 nfc오지게 잘되고 심지어 깔라는 유심앱도 잘되는데 왜 교통카드오류는 1도 안고쳐지는거지 이딴말도안되는 페이커를 버리고 단데가야지
54,2021-2-17,별표 5개 만점에 1개를 받았습니다.,3,복합결제 막아버림. 네이버도 안하는 짓을 페이코는 해버리네? 포인트 쌓으면 뭐함 개똥인데 ㅋㅋㅋㅋㅋㅋ조만간 페이코 손절해야 할 듯.
55,2021-2-24,별표 5개 만점에 2개를 받았습니다.,0,전자금융거래 이용약관 동의라는 팝업이 계속 뜨네요.. 동의하고 확인눌러도 계속 뜹니다....
56,2021-1-26,별표 5개 만점에 1개를 받았습니다.,1,어효 쓴만큼 받은 포인트도 전환안되게 막아놨네 이제 이 앱으로 결제할일이 없을듯 소소하게 포인트 쌓이고 전환할때 좋았는데 이제 무쓸모
57,2021-2-3,별표 5개 만점에 1개를 받았습니다.,2,위젯으로 카드 등록했는데 매번 등록한 카드가 없어져요... 불편합니다ㅜㅜ
58,2021-2-2,별표 5개 만점에 4개를 받았습니다.,2,아니 환급하는거 지금까지 문제 없었는데 왜 은행통장에 안들어오나요? 16시 이내로 들어온다더니 이번엔 안들오와요
