,DATE,STAR,LIKE,REVIEW
25,2021-4-6,별표 5개 만점에 2개를 받았습니다.,0,다른 카드사꺼는 다 결제창 잘되는데 신한만 멈춰있음. 매번 카드번호 유효기간 찍고 결제해야함. 대단히 번거로워서 쓰기 싫음. 여기 붙여넣기 답변대로 해봐도 결제창 안넘어감.
26,2021-3-13,별표 5개 만점에 4개를 받았습니다.,2,많은 기능을 우겨 넣은 것 까지는 좋으나 이미 신청한 이벤트를 매번 알림해주거나 이미 사용하는 서비스를 종료 시 안내하는 것은 신한카드가 고객의 상태조차 모르고 추천하는 것 같습니다. 제발 말만 맞춤형이라고 하지 마시고 잘 가려서 추천 바랍니다.
27,2021-3-31,별표 5개 만점에 1개를 받았습니다.,2,갤럭시 s10 사용자입니다. 네트워크 오류나와서 앱삭제후 재설치 했는데 계속 종료되네요. 판페이 사용할수가 없습니다. 어떻게 해야할지요?
28,2021-3-19,별표 5개 만점에 4개를 받았습니다.,7,와 이건 뭐죠? 사용자 확인없이 상단바의 알림을 강제 시켜놓고 앱설정에서 알림만 끄라고요? 백그라운드 다 돌아가는거 뻔히 아는데? 이건 뭐 강제적인 앱을 쓰라고 하니 더 신한카드를 안쓰는걸요.?ㅋㅋㅋㅋㅋㅋㅋㅋ 뭐하는겁니깤ㅋㅋㅋㅋ 강제적으로라도 쓰게 하고 싶어요? 난 더 안쓸건데요?ㅎ 뭐하자는 생각이세요? 앱 삭제합니다.
29,2021-3-29,별표 5개 만점에 1개를 받았습니다.,3,야!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!도대체 몇번을 지웠다가 다시깐줄알어? 네트워크오류라고 해서 다시지우고 다시깔고 다시까니깐 화면이 까매지고 .. 어쩌자는거야? 진짜 짜증나네 결제해야할게 산더민데 그따위로 할거야?
30,2021-3-15,별표 5개 만점에 1개를 받았습니다.,1,계속 터치가 반응을 안하네요. 어떻게해도 안되면 내폰이 문제겠다 하겠는데 껏다켜서 앱을키면 멀쩡히 반응하네요 매번 쓸때마다 폰을 아에 껏다켜야 터치가 반응이 하고 제대로 관리하고 있기는한가요? 몇일더해보고도 이러면 다른카드회사로 고민을 해봐야겠네요
31,2021-4-1,별표 5개 만점에 1개를 받았습니다.,2,최 악 이에요 본인 명의 휴대폰이고 주민번호 통신사 다 맞게 적었는데 오류 대체 왜뜨나요? 인증절차는 1개뿐이 없고 ㅋㅋ 간편인증? 할거면 제대로 하던가 종말 ^^ 신한이 이런 허접한곳과 함께한다니 역겨울따름.
32,2021-2-2,별표 5개 만점에 1개를 받았습니다.,6,사상 최악의 모바일 앱 ㅋㅋ 진짜 열받게하는 재주가 있음. 원래 작년 가을쯤까진 잘됐었음. 그런데 겨울들어서 인터넷 쇼핑 결제창에서 결제수단으로 신용카드 - 신한카드 선택하고 결제하기로 넘어가면 자동으로 페이판 결제화면이 뜸. 여기서 결제하기 누르면 모바일 웹결제는 안된다는 팝업메세지가 뜸. 하 겁나 답답함 ㅋㅋ 요기요같은 어플에서는 페이판이 구동함. 그런데 모바일 인터넷 브라우저로 쇼핑할라치면 일케 막히거나 튕김. 아니 그럼 롯데 지마켓 티몬 현대 신세계 어플 다 깔아란 소리여? 내가 이걸로 신한카드 고객서비스센터에도 전화했음 ㅋ...전체 리뷰
33,2021-3-20,별표 5개 만점에 5개를 받았습니다.,1,[[ D 8 5 K K 0 A ]] 간편하게 잘 정리되어있어 사용하기에 좋습니다. 포인트적립하긴좋은데 모르고 한번빠져나가면 광고 적립화면이 없어져버리네요.그리고 며칠천부터 O.X퀴즈 화면으로 안넘어가네요.페이지이동중이라고 나오고 멈춰있네요.에러사항수시로 모니터링해서 수정해줬으면좋겠어요.
34,2021-3-22,별표 5개 만점에 4개를 받았습니다.,3,앱은 나쁘지가않은데 3.22 00시20분부터 접속하는데 네크워크오류뜨면서 접속안되는건 무슨현상인가요?! 오류나 점검등으로 접속이 불가하면 앱접속시 공지가되야하는거 아닌가요?!
