,DATE,STAR,LIKE,REVIEW
67,2021-3-25,별표 5개 만점에 1개를 받았습니다.,0,아니 미친 친구들이랑 회전초밥 먹으려고 돈 얼마남은거지?하고 확인했더니 분명이 2만원돈 있엇는데 왜 만원이 빠진거지 하고 봣는데 카카오페이에서 결제가 됬나되요??잘 안쓰는 카페가 왜 결제되있지??하고 너무 머리속이 하얘진다 증말 내 만원 돌려내 이 문디자슥들아
68,2021-1-27,별표 5개 만점에 3개를 받았습니다.,1,"좋은데요, 카카오페이머니보다 카드결제를 많이쓰는데 앱이 켜질때 카드바코드가 바로 나올 수 있도록 고정할수 있는 기능 있었으면 좋겠어요"
69,2021-2-6,별표 5개 만점에 5개를 받았습니다.,0,너무좋고 나무증권처럼 카카오 mts 출시하고 otp혼합형 페이체카드까지있으면 완벽할것같아요 자산관리좋은데 주식과 가상화폐투자가없어 아쉽네요
70,2021-2-9,별표 5개 만점에 5개를 받았습니다.,0,결제도 되고 펀드 투자도 되고 이벤트도 있고 할 수 있는 게 많은데 일반은행 앱처럼 무겁지 않고 가벼워서 좋다
71,2021-3-9,별표 5개 만점에 5개를 받았습니다.,1,여러모로 씀씀이 관리와 편리한 결재.. 그리고 남은돈 굴리기도 가능하고 좋은것 같아요..
72,2021-2-5,별표 5개 만점에 2개를 받았습니다.,8,오늘 뭔...sc 은행 로그인 이벤트 응모했더니 그때부터 sc 은행이 열리질 않습니다....그 직전까지는 다 되었는데... 이게 뭔 작용일까요? 저같은 분 계시나요?
73,2021-4-7,별표 5개 만점에 5개를 받았습니다.,0,다양하게 소소한 즐거움을 주고 다양한 소식과 정보도 얻을 수 있는 앱!!!
74,2021-3-30,별표 5개 만점에 1개를 받았습니다.,0,계정으로 로그인 본인인증하면 이미 가입한 계정이 있다고 무한반복 ㅡㅡ 사람 빡치게하네
75,2021-3-29,별표 5개 만점에 1개를 받았습니다.,0,명의변경때문에 요구하는 서류 보낸지 보름지나서 신분증에 주소 안가렸다고 처리 안된다네...장난하는것도 아니고...
76,2021-2-19,별표 5개 만점에 4개를 받았습니다.,0,다 좋은데 페이카드를 신청 후 취소했는데 교통카드 충전금 2만원이 계좌로 다시 들어오지않습니다
77,2021-3-1,별표 5개 만점에 1개를 받았습니다.,0,순 자산이 업데이트가 계속 안 되네요... 업데이트 눌러도 27일 전에 멈춰 있어요
78,2021-3-23,별표 5개 만점에 1개를 받았습니다.,0,럭키볼 당첨 확인하려는데 왜 자꾸 튕기는거죠? (+) 재설치하니 아예 로그인도 안되네요 금융관련 어플이 작동 자체를 안하는건 심각한 문제 아닌가요?
79,2021-2-13,별표 5개 만점에 3개를 받았습니다.,1,계정이 바뀌어서 탈퇴하고 새로가입할려고 하는데 탈퇴가 안되네요.이거때문에 다른것에 가입이 안되네요.빠른조치 부탁드려요ㅡ
80,2021-3-4,별표 5개 만점에 1개를 받았습니다.,0,충전버튼은 도대체 어디 있는거지 업데이트하고 찾기 너무 힘들다
81,2021-2-25,별표 5개 만점에 5개를 받았습니다.,0,저...알 리워드 바로 볼 수 있었으면 좋겠어요. 카톡말고 여기서 클릭클릭 안하고 한 번에 확인하고 싶어요. 그리고 알 한 번에 깰 순 없나요? 아님 자동깨기나ㅋㅋㅋㅋ처음에 재미있었다가 몇 년 되니까 귀찮아요ㅠㅠ
82,2021-3-28,별표 5개 만점에 1개를 받았습니다.,0,카톡 연동 결제가 안되요 지금 5번째 시도하고있는데 진짜 시간아깝고 열받아요........ 앱 이렇게 밖에 개발 관리 모하나요 ㅠㅠ
83,2021-3-14,별표 5개 만점에 1개를 받았습니다.,0,아이디 변경하려고 하는데 기존꺼 탈퇴후 진행 하라고 하는데 탈퇴가 안되네요.. 탈퇴하기 어렵게 벨벨 꼬이기 만들었네요 진짜 짜증남
84,2021-2-4,별표 5개 만점에 5개를 받았습니다.,1,이벤트 자주 해서 좋네요 한도만 더 높여주면 좋겠어요ㅠㅠ 여러번 돈 꺼내기 번거롭다..
85,2021-3-23,별표 5개 만점에 5개를 받았습니다.,1,럭키볼결과보러들어갔는데 계속튕기네요 빠른해결요청합니다
86,2021-2-2,별표 5개 만점에 1개를 받았습니다.,0,흠...왜 카카오페이 들어갈라하니까 들어는가지는데 안뜨는거죠.... ? 교통카드 해지하려고 하는데..멀못하게..하네요ㅠㅠ?....
87,2021-3-23,별표 5개 만점에 3개를 받았습니다.,0,잘사용하고 있으나 오늘 갑자기 투자페이지만 누르면 어플이 강제종료 됩니다. 확인해주세요
88,2021-4-6,별표 5개 만점에 5개를 받았습니다.,0,사용방법간단하고 서비스우수합니다~
89,2021-3-23,별표 5개 만점에 1개를 받았습니다.,0,이거 왜 갑자기안되요?펀드 투자했는데 불안해서 쓰겠어요? 빨리해결해줘요 투자한거 다빼야겠어요 빨리해별해줘요
90,2021-2-21,별표 5개 만점에 1개를 받았습니다.,1,처음 로그인할때 너무 로그인이안되서 지웠습니다
91,2021-3-30,별표 5개 만점에 5개를 받았습니다.,1,빠르고 간단하고 톡 친구들한테 바로보내는게 좋아요
92,2021-3-20,별표 5개 만점에 3개를 받았습니다.,0,만원 단위로만 충전되는 것이 아쉽습니다...
93,2021-2-9,별표 5개 만점에 5개를 받았습니다.,1,페이로 각종 재산 관리및 투자가 훨씬 쉬워졌습니다!
94,2021-2-9,별표 5개 만점에 5개를 받았습니다.,0,너무편하고 혜택이 많아서 잘쓰게 되네요~
95,2021-2-10,별표 5개 만점에 5개를 받았습니다.,1,기존 계정으로 로그인 했음을 불구하고 로그인 자체가 안돼요
96,2021-2-3,별표 5개 만점에 2개를 받았습니다.,0,계좌 연결이 안돼서 미칠거같아요 진짜 몇 번을 다시해도 안된다 하는데 이럴꺼면 카카오페이 하지말걸 화나요 ㅜㅜㅠㅜㅜㅜㅜㅠ
97,2021-2-8,별표 5개 만점에 1개를 받았습니다.,0,자산관련 일부기능이라기에는 대부분의 기능이 빠져 자산관리용으로는 비추천
98,2021-3-4,별표 5개 만점에 1개를 받았습니다.,0,카카오페이 이용하기 싫어도 누군가 보네면 억지로라도 이용해야하나요? 송금취소 하라하니 송금은 취소할수가 없다네요. 적어도 계좌연결 완료된 사용자에게만 송금이 이루어져야하는것 아닙니까? 억지로 송금받고 억지로 계좌연결해야하고 이거 강매나 다름없는것 아닙니까? 어플은 들어가보니 온갖 이모티콘에 그래도 돈 거래하는 금융인데 애들 장난하는겁니까? 카카오톡이 필수앱이라지만 페이까지 강제로 이용하게만드는데 이것 금융법이라든지 문제있는것 아닙니까? 저보다 똑똑한분들 수두룩 하겠지만 적어도 송금 입금정도는 계좌연결 완료된 이용자에게만 송금가능하게...전체 리뷰
99,2021-1-31,별표 5개 만점에 3개를 받았습니다.,0,갑자기 멤버십 위젯 크기가 작아져서 불편해요
100,2021-2-18,별표 5개 만점에 1개를 받았습니다.,0,"금융사연결을 몇번을 했는데, 왜 연결이 안되죠?;;"
101,2021-3-15,별표 5개 만점에 1개를 받았습니다.,0,럭키볼 때리쳐라 이벤트 그딴걸 이벤트라고 맞는넘만 맞고 안맞을 넘은 죽어도 맞지않네~ 쓰레기
102,2021-3-26,별표 5개 만점에 1개를 받았습니다.,0,계속 오류떠요 체크카드만들어야되는데 제대로 다했는디
